province,5525.7056,1646.507
park,2962.4573,824.274
price,1152.7723,399.26315
commission,-1393.2245,5544.2603
california,566.01135,4945.9854
father,-3444.8494,1782.8854
son,-2050.4858,922.73486
education,620.501,6040.7026
village,3451.8467,1057.842
energy,2357.1492,2809.738
shot,-1288.1191,-5580.0747
short,1645.8206,-4678.8135
africa,6426.0835,-414.5072
key,1539.4613,-22.911224
red,-891.20856,-1248.3624
association,1663.8472,5818.4053
average,3635.6125,-3030.7107
pay,-3430.5525,-332.70816
exchange,2270.7124,3228.1387
eu,2495.4187,2208.356
something,-5486.7593,-2384.7373
gave,-2845.6416,-3115.3186
likely,-1568.1816,182.82768
player,643.53937,-3840.433
george,-1154.0652,4451.8555
victory,3467.8347,-3788.5664
low,3228.805,-3146.4382
things,-5465.0967,-2145.747
pakistan,4963.132,-56.60459
post,1351.621,2001.0653
social,-735.3854,5572.6177
continue,-1940.7806,-306.55432
ever,-1503.8364,-2554.8506
look,-3658.5857,-2766.2534
chairman,-1153.6158,5481.656
job,-5108.8936,-91.7057
soldiers,-1540.074,-2257.7834
able,-4146.5474,-2715.7842
parliament,412.95923,3453.5837
front,-215.47365,-3227.6965
himself,-4712.3926,-3229.343
problems,-3042.919,1696.9302
private,-1618.4752,3723.4639
lower,4268.3516,65.509346
list,575.9085,1572.4169
built,987.8492,1123.62
efforts,-2102.6729,-526.01843
dollar,4419.516,-1235.1805
miles,4394.1743,-1793.8737
included,721.09607,967.3095
radio,2160.2375,2377.3303
live,-1623.9253,-2004.2571
form,1113.1334,-204.0592
david,-1513.4355,2468.4504
african,4158.787,1008.7111
increase,2678.3713,2255.0085
reports,-1269.1063,3079.155
sent,-1033.4956,-3106.3994
fourth,5359.3276,-4075.8608
always,-5301.594,-1196.6554
king,-1252.5692,1436.9823
tax,-2556.8826,919.8894
taiwan,5821.9907,1363.1431
britain,6599.391,1142.5193
playing,163.0053,-4561.0527
title,3408.097,-3020.539
middle,3904.0688,770.1589
meet,623.07245,-1893.1478
global,2038.4374,4059.8413
wife,-3665.1147,-73.0584
position,-151.77171,834.3272
located,4976.568,2342.5508
clear,-2075.372,-2522.7522
ahead,4028.332,-4649.4624
iraqi,237.6759,968.3903
english,3496.7131,2095.6343
result,-1017.7249,684.59955
release,-1232.8918,1747.4272
violence,-1783.1167,2839.8723
goal,3198.101,-5262.7217
project,-523.2883,3139.1018
closed,2068.1304,-108.59295
border,5397.8784,739.5789
body,-3880.2183,1704.0741
soon,-3220.3638,-815.4688
crisis,657.3729,3376.6133
division,5280.626,2124.797
served,1624.0885,2979.6943
tour,4345.8184,-2802.277
